anime_id,title,genre,aired,episodes,members,score
1811,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"['Comedy', 'Drama', 'Ecchi', 'Harem', 'Romance']",2011,12,69585,6.77
1812,Okusama ga Seitokaichou!,"['Comedy', 'Ecchi', 'Romance', 'School', 'Shounen']",2015,12,175500,6.77
1813,Aldnoah.Zero,"['Action', 'Military', 'Sci-Fi', 'Mecha']",2014,12,379847,7.52
1814,Magic Knight Rayearth,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Shoujo']",1994,20,47147,7.51
1815,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,"['Sci-Fi', 'Police', 'Psychological', 'Mecha']",2014,1,30401,7.51
1816,Kamikaze Kaitou Jeanne,"['Adventure', 'Comedy', 'Demons', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Romance', 'Shoujo']",1999,44,41001,7.51
1817,Hakkenden: Touhou Hakken Ibun,"['Action', 'Demons', 'Supernatural', 'Fantasy', 'Shoujo']",2013,13,85467,7.51
1818,Yu Gi Oh! 5D's,"['Action', 'Game', 'Shounen']",2008,154,80693,7.5
1819,Love Live! Sunshine!!,"['Music', 'Slice of Life', 'School']",2016,13,113469,7.48
1820,Lodoss-tou Senki,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",1990,13,44255,7.48
1821,Kore wa Zombie Desu ka? OVA,"['Action', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Ecchi']",2011,2,104730,7.48
1822,Kengan Ashura,"['Action', 'Martial Arts']",2019,12,27660,7.48
1823,Imouto sae Ireba Ii.,"['Comedy', 'Romance']",2017,12,170343,7.48
1824,Hisone to Maso-tan,"['Military', 'Comedy', 'Drama', 'Fantasy']",2018,12,52218,7.48
1825,Hidamari Sketch,"['Slice of Life', 'Comedy', 'School', 'Seinen']",2007,12,59917,7.48
1826,Hakata Tonkotsu Ramens,['Action'],2018,12,99011,7.48
1827,Grappler Baki: Saidai Tournament-hen,"['Action', 'Martial Arts', 'Shounen', 'Sports']",2001,24,31188,7.48
1828,Grappler Baki (TV),"['Action', 'Sports', 'Martial Arts', 'Shounen']",2001,24,53837,7.48
1829,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"['Action', 'Fantasy', 'Magic', 'Supernatural']",2015,1,59469,7.48
1830,Fate/stay night Movie: Unlimited Blade Works,"['Action', 'Fantasy', 'Magic', 'Supernatural']",2010,1,154612,7.48
1831,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,"['Comedy', 'Romance', 'Ecchi']",2018,10,68689,5.05
1832,Nana Maru San Batsu,"['Game', 'School', 'Seinen']",2017,12,56074,6.77
1833,Mikagura Gakuen Kumikyoku (TV),"['Action', 'Comedy', 'School', 'Shoujo Ai']",2015,12,69953,6.77
1834,Gin no Guardian II,"['Adventure', 'Fantasy']",2018,6,36149,6.76
1835,Kyou no Asuka Show,"['Comedy', 'Ecchi', 'Seinen']",2012,20,28498,6.75
1836,Ichigo 100%,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen']",2005,12,86290,6.74
1837,Fight Ippatsu! Juuden-chan!!,"['Ecchi', 'Comedy', 'Sci-Fi', 'Shounen']",2009,12,26607,6.73
1838,Koi to Uso,"['Drama', 'Romance', 'School']",2017,12,206740,6.72
1839,Dragonaut: The Resonance,"['Action', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi']",2007,25,61075,6.72
1840,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",1991,1,77910,6.72
1841,Dakaretai Otoko 1-i ni Odosarete Imasu.,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",2018,13,39590,7.48
1842,Bokutachi wa Benkyou ga Dekinai!,"['Harem', 'Comedy', 'Romance', 'School', 'Shounen']",2019,13,81935,7.48
1843,"""Bungaku Shoujo"" Movie","['Mystery', 'Drama', 'Romance', 'School']",2010,1,53766,7.48
1844,X,"['Action', 'Super Power', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shoujo']",2001,24,63873,7.49
1845,Watashi ni Tenshi ga Maiorita!,"['Comedy', 'Shoujo Ai', 'Slice of Life']",2019,12,80287,7.49
1846,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,"['Action', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Romance', 'Ecchi', 'Fantasy', 'School', 'Shounen']",2015,1,84342,7.49
1847,Sword Art Online,"['Action', 'Adventure', 'Fantasy', 'Game', 'Romance']",2012,25,1657823,7.49
1848,Sora no Otoshimono,"['Sci-Fi', 'Harem', 'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Shounen']",2009,13,342630,7.49
1849,Simoun,"['Military', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shoujo Ai']",2006,26,33444,7.49
1850,God Eater Prologue,"['Action', 'Military', 'Sci-Fi', 'Fantasy']",2009,1,28530,6.73
1851,Eromanga-sensei,"['Comedy', 'Drama', 'Romance', 'Ecchi']",2017,12,368133,6.73
1852,B-Project: Kodou*Ambitious,"['Music', 'Shoujo']",2016,12,31745,6.73
1853,Astarotte no Omocha! EX,"['Comedy', 'Demons', 'Ecchi', 'Fantasy', 'Romance', 'Seinen']",2011,1,29192,6.73
1854,Akuma no Riddle,"['Action', 'School', 'Shoujo Ai']",2014,12,195109,6.73
1855,Recorder to Randoseru Doâª,"['Comedy', 'School', 'Seinen', 'Slice of Life']",2012,13,40048,6.74
1856,Pokemon: Pichu to Pikachu,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",2000,1,31861,6.74
1857,Night Wizard,"['Adventure', 'Fantasy', 'Magic', 'Shounen']",2007,13,32053,6.74
1858,Maken-Ki! OVA,"['Action', 'Ecchi', 'Harem', 'Martial Arts', 'School', 'Super Power']",2012,2,39324,6.74
1859,Ladies versus Butlers!,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']",2010,12,146319,6.74
1860,Gegege no Kitarou (2018),"['Comedy', 'Supernatural', 'Demons', 'Shounen']",2018,97,44891,7.22
1861,Bakuten Shoot Beyblade 2002,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",2002,51,42926,6.74
1862,Tenshi no 3P!,"['Music', 'School', 'Slice of Life']",2017,12,41915,6.75
1863,Quanzhi Fashi 2nd Season,"['Action', 'Fantasy', 'Magic', 'School']",2017,12,31198,6.75
1864,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2011,1,25712,6.75
1865,Okusama ga Seitokaichou!+!,"['Comedy', 'Romance', 'Ecchi', 'School', 'Shounen']",2016,12,98082,6.75
1866,Nobunaga the Fool,"['Action', 'Historical', 'Mecha', 'Sci-Fi']",2014,24,80681,6.75
1867,Killing Bites,"['Action', 'Ecchi', 'Sci-Fi', 'Seinen']",2018,12,100623,6.75
1868,Juubee Ninpuuchou: Ryuuhougyoku-hen,"['Adventure', 'Horror', 'Magic', 'Martial Arts', 'Samurai', 'Shounen', 'Supernatural']",2003,13,30004,6.75
1869,Concrete Revolutio: Choujin Gensou,"['Action', 'Demons', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Super Power', 'Supernatural']",2015,13,68288,6.75
1870,Aiura,"['Comedy', 'School', 'Shounen', 'Slice of Life']",2013,12,62024,6.75
1871,Azumanga Web Daioh,"['Comedy', 'School', 'Slice of Life']",2000,1,25748,6.75
1872,Accel World: InfiniteâBurst,"['Action', 'Game', 'Sci-Fi', 'Romance', 'School']",2016,1,49314,6.75
1873,Alice or Alice: Siscon Niisan to Futago no Imouto,"['Seinen', 'Slice of Life']",2018,12,25894,5.38
1874,Nobunaga-sensei no Osanazuma,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",2019,12,40322,5.39
1875,Ueno-san wa Bukiyou,"['Comedy', 'Romance', 'Seinen']",2019,12,60398,6.76
1876,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2011,1,30420,6.75
1877,Nobunagun,"['Action', 'Sci-Fi', 'Super Power']",2014,13,55794,6.76
1878,Nagato Yuki-chan no Shoushitsu,"['Comedy', 'Romance', 'School', 'Seinen', 'Slice of Life']",2015,16,95306,6.76
1879,Lord of Vermilion: Guren no Ou,"['Action', 'Fantasy']",2018,12,28493,5.41
1880,Skirt no Naka wa Kedamono Deshita.,"['Drama', 'Ecchi', 'Romance']",2017,12,36028,5.43
1881,Nora to Oujo to Noraneko Heart,"['Comedy', 'Ecchi']",2017,11,33254,5.43
1882,CÂ³,"['Action', 'Comedy', 'Ecchi', 'School', 'Supernatural']",2011,12,142071,6.74
1883,Asobi ni Iku yo!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']",2010,12,142152,6.74
1884,Wagamama High Spec,"['Comedy', 'School']",2016,12,27899,5.44
1885,Ulysses: Jehanne Darc to Renkin no Kishi,"['Action', 'Fantasy']",2018,12,62118,5.46
1886,Dies Irae,"['Action', 'Military', 'Super Power', 'Magic']",2017,11,97796,5.46
1887,MÃ¤rchen MÃ¤dchen,"['Fantasy', 'Magic', 'School']",2018,10,31634,5.42
1888,Bikini Warriors,"['Comedy', 'Ecchi', 'Fantasy', 'Parody']",2015,12,57716,5.26
1889,Kowabon,['Horror'],2015,13,27171,5.26
1890,Nanatsu no Bitoku,"['Ecchi', 'Fantasy']",2018,10,32503,5.25
1891,Highschool of the Dead: Drifters of the Dead,"['Ecchi', 'Comedy', 'Supernatural']",2011,1,207083,6.72
1892,IS: Infinite Stratos 2,"['Action', 'Sci-Fi', 'Harem', 'Comedy', 'Ecchi', 'Mecha']",2013,12,246622,6.72
1893,Ousama Game The Animation,"['Mystery', 'Dementia', 'Horror', 'Supernatural', 'Drama', 'School']",2017,12,138290,5.12
1894,Kenja no Mago,"['Action', 'Comedy', 'Magic', 'Romance', 'Fantasy']",2019,12,197259,6.72
1895,Conception,"['Action', 'Adventure', 'Harem', 'Magic', 'Romance', 'Fantasy']",2018,12,60108,4.94
1896,Persona 4 the Golden Animation,"['Sci-Fi', 'Adventure', 'Mystery', 'Super Power', 'Supernatural', 'School']",2014,12,59517,6.7
1897,Mahou Shoujo Ore,"['Comedy', 'Fantasy', 'Magic']",2018,12,58437,6.68
1898,Gakuen Heaven,"['Harem', 'Comedy', 'Drama', 'Romance', 'School', 'Shounen Ai']",2006,13,46455,6.68
1899,Citrus,"['Drama', 'Romance', 'School', 'Shoujo Ai']",2018,12,240425,6.68
1900,Absolute Duo,"['Action', 'Harem', 'Supernatural', 'Romance', 'Ecchi', 'School']",2015,12,338166,6.68
1901,Souryo to Majiwaru Shikiyoku no Yoru ni...,"['Drama', 'Ecchi', 'Romance']",2017,12,31707,4.62
1902,Ryuu no Haisha,"['Adventure', 'Fantasy']",2017,2,30467,7.49
1903,Psycho-Pass 2,"['Action', 'Sci-Fi', 'Police', 'Psychological']",2014,11,407960,7.49
1904,Cowboy Bebop: Yose Atsume Blues,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Space']",1998,1,29756,7.49
1905,Chobits,"['Sci-Fi', 'Comedy', 'Drama', 'Romance', 'Ecchi', 'Seinen']",2002,26,356642,7.49
1906,Wakako-zake,"['Seinen', 'Slice of Life']",2015,12,29204,6.69
1907,Sacred Seven,"['Action', 'Sci-Fi', 'Super Power', 'School']",2011,12,63159,6.69
1908,Hagure Yuusha no Aesthetica: Hajirai Ippai,"['Comedy', 'Ecchi']",2012,6,30969,6.69
1909,Dagashi Kashi,"['Comedy', 'Shounen', 'Slice of Life']",2016,12,273371,6.69
1910,Bokusatsu Tenshi Dokuro-chan,"['Comedy', 'Ecchi', 'Magic']",2005,4,153677,6.69
1911,Bayonetta: Bloody Fate,"['Action', 'Demons', 'Fantasy', 'Super Power']",2013,1,34644,6.69
1912,Astarotte no Omocha!,"['Comedy', 'Demons', 'Ecchi', 'Fantasy', 'Romance', 'Seinen']",2011,12,109392,6.69
1913,Shugo Chara! Party!,"['Comedy', 'Magic', 'School', 'Shoujo']",2009,25,54102,6.7
1914,Sasami-san@Ganbaranai,"['Comedy', 'Romance', 'Supernatural']",2013,12,69629,6.7
1915,Chio-chan no Tsuugakuro,"['Comedy', 'Seinen']",2018,12,71325,7.49
1916,Blend S,"['Slice of Life', 'Comedy']",2017,12,300538,7.49
1917,Boku no Hero Academia: Training of the Dead,"['Action', 'Comedy', 'Super Power', 'School', 'Shounen']",2017,1,93291,7.49
1918,Toradora!: Bentou no Gokui,"['Slice of Life', 'Comedy', 'Romance', 'School']",2011,1,110119,7.5
1919,Tetsuwan Birdy Decode,"['Action', 'Sci-Fi', 'Comedy']",2008,13,71505,7.5
1920,Tenchi Muyou!,"['Comedy', 'Harem', 'Romance', 'Sci-Fi', 'Shounen', 'Space']",1995,26,55023,7.5
1921,Muhyo to Rouji no Mahouritsu Soudan Jimusho,"['Action', 'Comedy', 'Mystery', 'Shounen', 'Supernatural']",2018,12,26789,6.7
1922,Metal Fight Beyblade,"['Adventure', 'Comedy', 'Sports']",2009,51,34310,6.7
1923,Gift: Eternal Rainbow,"['Comedy', 'Drama', 'Harem', 'Magic', 'Romance', 'School']",2006,12,26947,6.7
1924,DearS,"['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi', 'Shounen']",2004,12,117507,6.7
1925,Code:Realize - Sousei no Himegimi,"['Military', 'Historical', 'Romance', 'Fantasy', 'Josei']",2017,12,55506,6.7
1926,Hametsu no Mars,"['Sci-Fi', 'Horror']",2005,1,40946,2.33
1927,Re:Zero kara Hajimeru Break Time,"['Adventure', 'Comedy', 'Fantasy', 'Parody']",2016,11,42217,6.71
1928,MM! Specials,"['Comedy', 'Ecchi', 'School']",2010,9,27615,6.71
1929,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,"['Sci-Fi', 'Drama']",2019,26,66224,6.71
1930,"Kono Naka ni Hitori, Imouto ga Iru!","['Comedy', 'Ecchi', 'Harem', 'Mystery', 'Romance', 'School']",2012,12,147776,6.71
1931,Gilgamesh,"['Drama', 'Fantasy', 'Sci-Fi', 'Supernatural']",2003,26,31498,6.71
1932,Fate/Zero: Onegai! Einzbern Soudanshitsu,['Comedy'],2012,6,27530,6.71
1933,Shinreigari,"['Sci-Fi', 'Mystery', 'Psychological', 'Supernatural']",2007,22,107262,7.5
1934,Senki Zesshou Symphogear GX,"['Action', 'Music', 'Sci-Fi']",2015,13,32554,7.5
1935,Rozen Maiden,"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",2004,12,163096,7.5
1936,Paniponi Dash!,"['Comedy', 'Parody', 'School']",2005,26,49453,7.5
1937,One Punch Man 2nd Season,"['Action', 'Comedy', 'Parody', 'Sci-Fi', 'Seinen', 'Super Power', 'Supernatural']",2019,12,607876,7.5
1938,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"['Slice of Life', 'Comedy']",2011,4,144680,7.5
1939,Noblesse: Pamyeol-ui Sijak,"['Action', 'Adventure', 'Supernatural']",2015,1,26488,7.5
1940,Neon Genesis Evangelion: Death & Rebirth,"['Drama', 'Mecha', 'Psychological', 'Sci-Fi']",1997,1,145073,7.5
1941,Mardock Scramble: The Third Exhaust,"['Action', 'Psychological', 'Sci-Fi']",2012,1,29070,7.5
1942,Level E,"['Sci-Fi', 'Comedy', 'Shounen']",2011,13,73687,7.49
1943,Higurashi no Naku Koro ni Rei,"['Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Thriller']",2009,5,132701,7.5
1944,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"['Comedy', 'Romance']",2009,1,34900,6.71
1945,Sword Art Online: Sword Art Offline - Extra Edition,['Comedy'],2014,1,45383,6.72
1946,Mobile Suit Gundam ZZ,"['Space', 'Comedy', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",1986,47,26314,6.72
1947,Itsuka Tenma no Kuro Usagi,"['Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Vampire']",2011,12,104421,6.7
1948,Kashimashi: Girl Meets Girl,"['Comedy', 'Drama', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life']",2006,12,40044,6.71
1949,Hetalia: The World Twinkle,"['Comedy', 'Historical', 'Parody']",2015,15,27911,7.5
1950,Hakuouki,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei']",2010,12,126013,7.5
1951,Genshiken Nidaime,"['Slice of Life', 'Comedy', 'Parody']",2013,13,39953,7.5
1952,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"['Action', 'Mecha', 'Military', 'Sci-Fi']",2012,1,131886,7.49
1953,Yu Gi Oh! The Dark Side of Dimensions,"['Adventure', 'Game', 'Shounen']",2016,1,38613,7.51
1954,WWW.Working!!,"['Slice of Life', 'Comedy']",2016,13,103413,7.51
1955,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desu kara,"['Action', 'Sci-Fi', 'Super Power']",2010,1,49751,7.51
1956,Fate/Extra: Last Encore - Illustrias Tendousetsu,"['Action', 'Fantasy', 'Magic']",2018,3,32186,6.68
1957,Freezing Specials,"['Action', 'Comedy', 'Ecchi']",2011,6,36345,6.67
1958,.hack//Tasogare no Udewa Densetsu,"['Adventure', 'Comedy', 'Fantasy', 'Game', 'Sci-Fi', 'Shounen']",2003,12,56934,6.67
1959,.hack//Liminality,"['Game', 'Mystery', 'Sci-Fi']",2002,4,28773,6.67
1960,Shingeki no Kyojin Picture Drama,"['Parody', 'Comedy']",2013,9,37861,6.68
1961,Sugar Sugar Rune,"['Fantasy', 'Magic', 'Shoujo']",2005,51,25159,7.51
1962,Sora no Otoshimono: Project Pink,"['Sci-Fi', 'Harem', 'Comedy', 'Supernatural', 'Ecchi', 'Shounen']",2010,1,85417,7.51
1963,Naruto: Shippuuden Movie 4 - The Lost Tower,"['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']",2010,1,136573,7.51
1964,Mikakunin de Shinkoukei,"['Slice of Life', 'Comedy', 'Romance', 'School']",2014,12,239936,7.51
1965,Dragon Ball Z Movie 14: Kami to Kami,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",2013,1,122064,7.51
1966,Btooom!,"['Action', 'Psychological', 'Sci-Fi', 'Seinen']",2012,12,566229,7.51
1967,Nyanko Days,"['Slice of Life', 'Comedy']",2017,12,45892,6.65
1968,Darwin's Game,"['Action', 'Mystery', 'Shounen']",2020,11,436598,7.26
1969,Kanokon: Manatsu no Dai Shanikusai,"['Ecchi', 'Romance', 'Slice of Life']",2009,2,34297,6.65
1970,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,['Comedy'],2014,7,27294,6.65
1971,Akiba's Trip The Animation,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",2017,13,95322,6.65
1972,Akame ga Kill!: AkaKill! Gekijou,['Comedy'],2014,24,41206,6.65
1973,Ranpo Kitan: Game of Laplace,['Mystery'],2015,11,92293,6.66
1974,M3: Sono Kuroki Hagane,"['Action', 'Sci-Fi', 'Mystery', 'Psychological', 'Drama', 'Mecha']",2014,24,48768,6.66
1975,Kemeko Deluxe!,"['Action', 'Comedy', 'Ecchi', 'Romance', 'School', 'Sci-Fi', 'Shounen']",2008,12,33500,6.66
1976,Fuuka,"['Drama', 'Ecchi', 'Music', 'Romance', 'School', 'Shounen']",2017,12,175773,6.66
1977,Boku wa Tomodachi ga Sukunai Next,"['Harem', 'Slice of Life', 'Comedy', 'Romance', 'School']",2013,12,351660,7.51
1978,Brave Story,"['Action', 'Adventure', 'Fantasy', 'Kids', 'Magic', 'Supernatural']",2006,1,33779,7.51
1979,B: The Beginning,"['Action', 'Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller']",2018,12,155265,7.51
1980,Ayakashi: Japanese Classic Horror,"['Mystery', 'Historical', 'Horror', 'Fantasy']",2006,11,49408,7.51
1981,Blood-C,"['Action', 'Mystery', 'Horror', 'Supernatural', 'Vampire', 'School']",2011,12,196530,6.66
1982,Shugo Chara!,"['Comedy', 'Magic', 'School', 'Shoujo']",2007,51,160571,7.52
1983,"Tokyo Ghoul: ""Jack""","['Action', 'Drama', 'Horror', 'School', 'Seinen', 'Supernatural']",2015,1,144787,7.52
1984,Shinryaku! Ika Musume,"['Comedy', 'Shounen', 'Slice of Life']",2010,12,138888,7.52
1985,Shingeki no Bahamut: Virgin Soul,"['Action', 'Adventure', 'Demons', 'Supernatural', 'Magic', 'Fantasy']",2017,24,157119,7.52
1986,Senki Zesshou Symphogear G,"['Action', 'Music', 'Sci-Fi']",2013,13,42926,7.52
1987,Anime de Wakaru Shinryounaika,"['Comedy', 'Seinen']",2015,20,31811,6.66
1988,Mugen no Ryvius,"['Drama', 'Mecha', 'Military', 'Psychological', 'Sci-Fi', 'Space']",1999,26,32989,7.52
1989,Sword Art Online II: Sword Art Offline II,['Comedy'],2014,9,39616,6.67
1990,Inu to Hasami wa Tsukaiyou,"['Comedy', 'Supernatural']",2013,12,98702,6.65
1991,Ojisan to Marshmallow,"['Slice of Life', 'Comedy', 'Romance']",2016,12,47921,6.65
1992,Mirai Nikki: Redial,"['Action', 'Psychological', 'Supernatural', 'Shounen']",2013,1,234626,7.52
1993,Medaka Box Abnormal,"['Action', 'Comedy', 'Ecchi', 'Martial Arts', 'School', 'Shounen', 'Super Power']",2012,12,103497,7.52
1994,Love Stage!!,"['Comedy', 'Romance', 'Shounen Ai']",2014,10,147925,7.52
1995,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,"['Sci-Fi', 'Police', 'Psychological', 'Mecha']",2013,1,47174,7.52
1996,Kore wa Zombie Desu ka?,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",2011,12,454581,7.52
1997,Kiznaiver,"['Sci-Fi', 'Drama', 'Romance']",2016,12,414360,7.52
1998,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"['Drama', 'Mystery', 'Seinen', 'Supernatural']",2013,1,27753,7.52
1999,Free!,"['Slice of Life', 'Comedy', 'Sports', 'Drama', 'School']",2013,12,434475,7.52
2000,Comic Girls,"['Slice of Life', 'Comedy']",2018,12,89921,7.52
2001,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",2012,12,196079,6.65
2002,Queen's Blade: Gyokuza wo Tsugu Mono,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",2009,12,41472,6.65
2003,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",2014,1,68489,7.52
2004,Carnival Phantasm EX Season,"['Comedy', 'Supernatural']",2011,1,34441,7.52
2005,Bleach Movie 1: Memories of Nobody,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",2006,1,197135,7.52
2006,Norn9: Norn+Nonet,"['Sci-Fi', 'Adventure', 'Romance', 'Fantasy', 'Josei']",2016,12,60325,6.66
2007,Persona: Trinity Soul,"['Action', 'Sci-Fi', 'Super Power']",2008,26,63273,6.64
2008,Persona 5 the Animation,"['Action', 'Fantasy', 'Supernatural']",2018,26,132740,6.64
2009,Arata Kangatari,"['Adventure', 'Fantasy', 'Shounen']",2013,12,54792,6.57
2010,Amaenaide yo!!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Supernatural']",2005,12,60817,6.57
2011,Shining Tears X Wind,"['Action', 'Adventure', 'Fantasy', 'Magic']",2007,13,28928,6.58
2012,R-15,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",2011,12,73987,6.58
2013,Kanokon,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Shounen', 'Slice of Life', 'Supernatural']",2008,12,180709,6.58
2014,Kabukichou Sherlock,"['Comedy', 'Drama', 'Mystery']",2019,24,48858,6.58
2015,Higurashi no Naku Koro ni Kira,"['Mystery', 'Parody']",2011,4,62378,6.58
2016,Z/X: Ignition,"['Game', 'Sci-Fi', 'Adventure', 'Fantasy']",2014,12,34278,6.59
2017,Ninja Slayer From Animation,['Action'],2015,26,35024,6.59
2018,Monster Musume no Iru Nichijou: Hobo Mainichi â¯â¯! Namappoi Douga,"['Slice of Life', 'Comedy']",2015,60,29296,6.59
2019,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,['Comedy'],2013,5,27484,6.59
2020,HenSemi (TV),"['Comedy', 'Ecchi', 'Seinen']",2011,13,36871,6.59
2021,Joshiraku,"['Slice of Life', 'Comedy', 'Shounen']",2012,13,81973,7.52
2022,Shuffle! Memories,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Seinen']",2007,12,43658,6.6
2023,Qualidea Code,"['Action', 'Supernatural', 'Magic']",2016,12,113539,6.6
2024,Ooyasan wa Shishunki!,"['Comedy', 'Slice of Life']",2016,12,36846,6.6
2025,Jigoku Shoujo: Yoi no Togi,"['Horror', 'Mystery', 'Psychological', 'Supernatural']",2017,6,37676,6.6
2026,Dance with Devils,"['Harem', 'Demons', 'Supernatural', 'Romance', 'Vampire', 'Shoujo']",2015,12,72575,6.6
2027,Berserk,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural']",2016,12,197167,6.6
2028,Tokyo ESP,"['Action', 'Sci-Fi', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",2014,12,133377,6.61
2029,Seikon no Qwaser,"['Action', 'Super Power', 'Supernatural', 'Ecchi', 'Seinen']",2010,24,226991,6.61
2030,Kore ga Watashi no Goshujinsama,"['Comedy', 'Ecchi', 'Slice of Life']",2005,12,66298,6.61
